,movie_title,imdb_score_scaled,budget_scaled,num_voted_users_scaled,movie_facebook_likes_scaled,cast_total_facebook_likes_scaled,num_critic_for_reviews_scaled,gross_scaled,Approved,G,GP,M,NC-17,Not Rated,PG,PG-13,Passed,R,TV-14,TV-G,TV-MA,TV-PG,TV-Y7,Unrated,X,unknown
3931,Samsara ,1.8958421455876155,-0.7440003197230487,-0.4658446729951347,0.896315514856848,-0.5433291419871867,-0.23174488334667967,-0.7335647895993108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3932,The Barbarians ,-1.3934335855679376,-0.7440003197230487,-0.6026792122070073,-0.36755167619053297,-0.4605504447399753,-1.0425969698258553,-0.7586874311352879,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3933,The Art of Getting By ,0.2067546079671961,,-0.31076235935960334,-0.3948651125392976,-0.4278298095690134,-0.1749852372931374,-0.7499138374767093,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3934,Zipper ,-0.5933394888003704,-0.7322859877334069,-0.5905706220330647,-0.34584990949160543,-0.3749656899589601,-0.8804265525300201,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3935,Poolhall Junkies ,0.5623519843083373,-0.7440003197230487,-0.5603908268939729,-0.3515609007281653,-0.38889576128748604,-0.8317754273412696,-0.7620049749942903,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3936,The Loss of Sexual Innocence ,-0.8600375210562259,-0.7440003197230487,-0.5988150575188562,-0.3893527644761833,-0.3281145507784864,-0.9128606359891871,-0.7642674037973335,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3938,Joe ,0.4734526402230524,-0.7440003197230487,-0.3705175387990428,0.15140361443599476,0.13608753838505258,0.7169520578339558,-0.7646563498112223,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3940,Prison ,-0.4155408006297998,-0.807257712467114,-0.599983132398227,-0.3792716234238211,0.00961451668289667,-0.6128453639918922,-0.7648960669325584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3944,Trust ,0.5623519843083373,-0.6151426678369897,-0.38593341075352944,0.10174282107460454,-0.49983525021322817,-0.28039600853543023,-0.769029942888176,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3945,An Everlasting Piece ,-0.05994342428865939,-0.5097136799302142,-0.6088591432548411,-0.3883098878155941,-0.4754325713031846,-0.8885350733948119,-0.7687948129205026,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3948,The Velocity of Gary ,-1.215634897397367,-0.7440003197230487,-0.6077929353707643,-0.3899983547898814,-0.25530737941032766,-1.0101628863666883,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3950,Stake Land ,0.1178552638819112,-0.8224863440536483,-0.38566855656576515,-0.3948651125392976,-0.4937220534431557,0.5791072031324959,-0.7695840961474969,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3951,Sonny with a Chance             ,-0.23774211245923,,-0.566244783556866,-0.37872535469684576,-0.49988535838347464,-1.1236821784737727,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3952,The Last Time I Committed Suicide ,-0.5044401447150855,-0.7440003197230487,-0.606903296945197,-0.38686972480811377,0.46319367375417847,-1.0669225324202305,-0.7696626354684115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3954,Another Happy Day ,-0.3266414565445149,-0.7440003197230487,-0.5959627816506252,-0.3552357994369082,0.004653807828493566,-0.7912328230173108,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3958,1776 ,1.0957480488200482,-0.7440003197230487,-0.5755486357937147,-0.3948651125392976,-0.46851764380916816,-0.8885350733948119,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3960,Hell's Angels ,1.2735467369906188,-0.7451717529220129,-0.5928660249936887,-0.38100975119146974,-0.5228349003563698,-0.8804265525300201,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3961,Purple Violets ,0.2067546079671961,-0.7440003197230487,-0.5998337274717959,-0.3801655177043261,-0.46631288431832235,-1.115573657608981,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3962,The Veil ,-1.4823329296532226,-0.7440003197230487,-0.5901971097169868,-0.3948651125392976,-0.4128975748355576,-0.8479924690708531,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3964,No Vacancy ,-1.9268296500796487,-0.7440003197230487,-0.6077521885726467,-0.36849523126439937,-0.5152184584789025,-1.050705490690647,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3965,How to Fall in Love ,-0.05994342428865939,-0.7440003197230487,-0.6052530516214347,-0.38642277766786126,-0.4489253492427882,-1.1398992202033562,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3967,Ben-Hur ,-0.3266414565445149,1.5051514222881626,-0.6178981413039255,-0.3948651125392976,0.12526417361180944,-1.1561162619329397,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3969,Network ,1.5402447692464745,-0.7486860525189054,0.08448158238097851,0.44936837460433604,-0.24573671889324694,0.14124707643374107,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3970,Gone with the Wind ,1.6291441133317592,-0.7445391789945722,0.8440494372239141,0.3997075812429458,-0.45243292116004297,0.10881299297457406,1.9999525783633503,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972,Major Dundee ,0.3845532961377667,-0.7486860525189054,-0.5824008890104888,-0.38240025340558864,-0.4010219384871381,-0.7344731769637686,-0.7696342341553096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973,Down for Life ,0.8290500165641927,,-0.616607826030202,-0.3830955045126481,-0.3839350524330829,-1.1561162619329397,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3974,Annie Get Your Gun ,0.5623519843083373,-0.7494173782650188,-0.596845628943173,-0.37221979076650363,-0.50910526170883,-0.9939458446371047,-0.6582998737793998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3978,The Pirate ,0.6512513283936222,-0.7510289189168338,-0.5962276358383896,-0.3770368877225585,-0.5316038301495066,-0.8317754273412696,-0.7286269347937192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3982,M*A*S*H             ,1.8069428015023306,,-0.3720727082605307,-0.3948651125392976,-0.4357469004679598,-0.718256135234185,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3983,Midnight Cowboy ,1.3624460810759045,-0.753371785314762,-0.09804369978674689,-0.3948651125392976,-0.5224340349943979,-0.45067494669605707,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3985,Airplane! ,1.2735467369906188,-0.7557146517126904,0.4701364442978885,0.3997075812429458,-0.4091394620670704,-0.07768298691563633,0.3929809351975401,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3986,Chain of Command ,-2.5491250586766454,-0.7205716557437652,-0.6129134496675409,-0.3770865485159199,-0.40112215482763103,-1.0750310532850222,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3987,Friday ,0.8290500165641927,-0.7557146517126904,-0.11155805449574616,0.002421234351824117,-0.37261060595737483,-1.0020543655018965,-0.38083981942076445,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3988,Menace II Society ,1.0068487047347634,-0.7557146517126904,-0.3500490638779756,-0.3948651125392976,-0.39360592929065663,-0.9371861985835624,-0.38083981942076445,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3989,Empire             ,1.2735467369906188,,-0.4321538620849109,0.3003859945201654,-0.32841519979996536,-0.9858373237723129,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3990,Creepshow 2 ,-0.3266414565445149,-0.7557146517126904,-0.5099938287555389,-0.3452043191779074,-0.3644930823774425,-0.3939153006425148,-0.5746435759828263,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3991,The Ballad of Cable Hogue ,0.8290500165641927,-0.7506318967770408,-0.5752294525417937,-0.37713620930928127,-0.44702123877342137,-0.9128606359891871,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3992,In Cold Blood ,1.4513454251611895,-0.7557146517126904,-0.48914505038537415,-0.3948651125392976,-0.49712940901991737,-0.5236516344791828,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3993,The Nun's Story ,1.0957480488200482,-0.7557146517126904,-0.5703330456346638,-0.3486805747132047,-0.5133644561797821,-0.9615117611779377,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3994,Harper ,0.5623519843083373,-0.7557146517126904,-0.5780070259468091,-0.3715245396594442,-0.4253745092269351,-0.9858373237723129,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3996,The Witch ,0.3845532961377667,-0.7557146517126904,-0.16685825067432963,1.7405490020004815,-0.48951296714245,2.2818965847387647,-0.41934553056662766,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3997,I Got the Hook Up ,-2.1935276823355045,-0.7557146517126904,-0.6066656072895111,-0.38096009039810835,-0.49627757012572693,-1.0101628863666883,-0.6261544672987123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3998,She's the One ,-0.23774211245923,-0.7557146517126904,-0.5236236327258713,-0.37236877314658784,-0.495876704763755,-0.815558385611686,-0.6380938244066577,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3999,Gods and Monsters ,1.0068487047347634,-0.7557146517126904,-0.4487310177857487,-0.3948651125392976,-0.33337590865436845,-0.1344426329691786,-0.6807472008545588,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4001,Day of the Dead ,0.7401506724789079,-0.7557146517126904,-0.28102398786678534,-0.24588273245512696,-0.46596212712659685,0.32774305632395145,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4002,Train ,-1.3934335855679376,,-0.585823620052366,-0.35493783467673984,-0.5038439038329479,-0.8966435942596036,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4003,Evil Dead II ,1.2735467369906188,-0.753371785314762,0.15210768499013166,-0.3948651125392976,-0.47823862883698837,0.8791224751297908,-0.6872582820537965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4004,Pootie Tang ,-1.0378362092267965,-0.7674289837023321,-0.5409410219258453,-0.3948651125392976,-0.43359224914736044,-0.9128606359891871,-0.7239246421800064,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4005,Sharknado ,-2.726923746847216,-0.814286311660899,-0.3838417417834934,4.223588670069992,-0.3916517106510433,-0.03714038259167755,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4008,Ira & Abby ,0.1178552638819112,-0.7557146517126904,-0.6051104378280232,-0.3769872269291971,-0.3666477336980418,-0.9209691568539788,-0.7667709439933426,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4009,The Watch ,-0.5933394888003704,0.7554341749510921,0.08841364839932553,0.35004678788155563,-0.42116542292622944,0.9845332463720836,-0.29090158896733437,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4010,Winter Passing ,0.028955919796626303,-0.7557146517126904,-0.569266837750587,-0.3743055440876821,0.45688004430311996,-0.7587987395581438,-0.7684302108892724,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4011,D.E.B.S. ,-0.9489368651415115,-0.7557146517126904,-0.5355828179733827,-0.3452043191779074,-0.226044207986374,-0.7587987395581438,-0.7684920468360604,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4013,The Betrayed ,-0.23774211245923,-0.7557146517126904,-0.6072564358622161,-0.38855819178240103,-0.5122620764343592,-1.0425969698258553,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4014,Taxman ,-0.771138176970941,-0.814286311660899,-0.6158268457329483,-0.39397121825879255,-0.42517407654594913,-1.1236821784737727,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4016,2:13 ,-1.3934335855679376,-0.7557146517126904,-0.6118268683844053,-0.38438668514004426,-0.4301347854003522,-1.1317906993385645,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4017,"Batman: The Dark Knight Returns, Part 2 ",1.8069428015023306,-0.7557146517126904,-0.41167180489780447,-0.14656114573234652,-0.2688365853768816,-0.8074498647468943,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4018,Time to Choose ,0.5623519843083373,-0.7557146517126904,-0.6178438122397688,-0.3888561565425694,-0.5445317380731026,-1.115573657608981,-0.7694340167492498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4020,Wicked Blood ,-0.8600375210562259,-0.7557146517126904,-0.6052598427544543,-0.3709286101391075,-0.3526174460290229,-1.1074651367441892,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4023,High Anxiety ,0.2956539520524818,-0.7580575181106187,-0.5157051716250205,-0.3948651125392976,-0.40237485908379345,-0.718256135234185,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4025,Margin Call ,0.6512513283936222,-0.7557146517126904,0.01049897926548197,0.6480115480498969,0.5984356252494711,1.1872462679918776,-0.695191757341753,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4026,August ,-0.23774211245923,,-0.6097827373455064,-0.38374109482634616,-0.5296997196801397,-1.083139574149814,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4027,Choke ,0.1178552638819112,-0.7674289837023321,-0.4243101034472756,-0.3948651125392976,-0.36494405590966095,0.12503003470415755,-0.7290373386479929,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4028,Whiplash ,1.8958421455876155,-0.7604003845085471,2.0922461039599187,6.01137723108004,0.781881636521893,3.1738338798658576,-0.5873035623827078,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4031,Day One ,0.2067546079671961,-0.7580575181106187,-0.60398310974677,-0.3948651125392976,-0.49507497403981104,-1.0263799280962718,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4032,The Dead Girl ,0.2956539520524818,,-0.5347950465431094,-0.3551861386435468,0.048548564964424064,-0.47500050929043236,-0.7696002418129716,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4034,A Christmas Story ,1.5402447692464745,-0.7440003197230487,0.09409103560370914,0.4990291679657263,-0.4417097727272928,-0.28039600853543023,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4035,Bella ,0.9179493606494785,-0.7604003845085471,-0.5531107322969642,-0.3948651125392976,-0.408087190491894,-0.6777135309102262,-0.6567906165681354,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4037,The Opposite Sex ,-1.660131617823793,-0.7604003845085471,-0.6145704861243227,-0.3948651125392976,-0.3594822653527929,-1.1561162619329397,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4038,Dreaming of Joseph Lees ,0.028955919796626303,-0.7908576476816156,-0.6135721895704419,-0.38989903320315855,-0.4445158302610966,-1.0344884489610635,-0.7697345241136514,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4040,Rosemary's Baby ,1.4513454251611895,-0.7838290484878305,0.335984402628757,0.25072520115877517,-0.39556014793027,0.5791072031324959,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4041,The Man Who Shot Liberty Valance ,1.5402447692464745,-0.7627432509064754,-0.2533908676100426,-0.3948651125392976,-0.41079303168520476,-0.2966130502650137,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4042,Adam ,0.7401506724789079,,-0.4197872088562236,-0.3948651125392976,-0.44872491656180225,-0.1749852372931374,-0.7380885178453769,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4044,Beginners ,0.7401506724789079,-0.7627432509064754,-0.12023033136177233,0.35004678788155563,-0.44471626294208255,0.9520991629129166,-0.6893040968164116,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4045,Feast ,0.028955919796626303,-0.7627432509064754,-0.44489402762967606,-0.3948651125392976,7.978567371834387,-0.11011707037480335,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4046,Animal House ,1.0957480488200482,-0.7674289837023321,-0.005949144907983479,-0.3948651125392976,-0.37195919974417035,-0.40202382150730653,1.2044470238243028,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4049,It's a Wonderful Life ,1.9847414896729005,-0.7632118241860611,1.2540980489472187,1.641227415277701,-0.4533348682244799,0.50613051534937,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4051,The Original Kings of Comedy ,0.2067546079671961,-0.7674289837023321,-0.5865231067533845,-0.38046348246449446,-0.44732188779490034,-0.7344731769637686,-0.2376757017184698,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4052,Paranormal Activity 2 ,-0.5933394888003704,-0.7674289837023321,-0.06057701891762678,0.3003859945201654,-0.49156740212255634,0.9764247255072919,0.4118019848466784,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4056,A Nightmare on Elm Street 2: Freddy's Revenge ,-0.8600375210562259,-0.7861719148857589,-0.3230407278590358,-0.3948651125392976,-0.4719751075561764,-0.0452489034564693,-0.35156011519196373,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4058,The Purge ,-0.5933394888003704,-0.7674289837023321,0.327848625271279,1.1446194816637991,-0.35993323888501133,1.7629512493920922,0.1283990707488723,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4059,Sinister ,0.3845532961377667,-0.7674289837023321,0.43531151417339187,2.4854609024213348,-0.43354214097711397,2.1683772926316798,-0.09979732353615385,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4060,Martin Lawrence Live: Runteldat ,-0.8600375210562259,-0.7674289837023321,-0.6083973462095085,-0.39173648255753,-0.5377671350898257,-0.9696202820427294,-0.5023643255458423,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4061,Cat on a Hot Tin Roof ,1.5402447692464745,-0.7674289837023321,-0.3892135280019951,-0.3948651125392976,-0.5132141316690426,-0.5966283222623087,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4062,Beneath the Planet of the Apes ,-0.23774211245923,-0.7674289837023321,-0.39846984230770666,-0.3948651125392976,-0.48630604424667423,-0.5317601553439746,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4063,Air Bud ,-1.1267355533120822,-0.7674289837023321,-0.5304623036766061,-0.35007107692732364,-0.33142169001475513,-0.8804265525300201,-0.4264336729080661,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4065,Jason Lives: Friday the 13th Part VI ,-0.4155408006297998,-0.7674289837023321,-0.44632016556379156,-0.3948651125392976,-0.45243292116004297,0.1169215138393658,-0.49834823765752223,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4067,Spaced Invaders ,-0.9489368651415115,-0.7674289837023321,-0.6008320240256767,-0.35960594925271055,-0.4735284608338178,-1.0344884489610635,-0.5555480081924685,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4068,Family Plot ,0.3845532961377667,-0.7325114886242076,-0.5144963499475321,-0.36462168938221096,-0.4048802675961182,-0.6209538848566839,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4069,The Apartment ,1.7180434574170458,-0.7674289837023321,0.12415538148146783,-0.3948651125392976,-0.4791906840716718,0.3196345354591597,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4070,Jason Goes to Hell: The Final Friday ,-1.8379303059943637,-0.7791433156919738,-0.4870737548143969,-0.3477370196393383,-0.4004707486144266,-0.25607044594105494,-0.547663471838723,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4071,Torn Curtain ,0.2956539520524818,-0.6971429917644818,-0.4916577696026253,-0.34853159233312053,-0.5422267622417638,-0.6452794474510593,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4072,Dave Chappelle's Block Party ,0.7401506724789079,-0.7674289837023321,-0.5659188091719253,-0.3633305087548148,-0.4372501455753547,-0.23985340421147144,-0.6067881180151032,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4074,Krush Groove ,0.2067546079671961,-0.7674289837023321,-0.6091104151765663,-0.3507166672410217,-0.48745853216234364,-1.1074651367441892,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4075,Next Day Air ,-0.4155408006297998,-0.7674289837023321,-0.5622244328092643,-0.36779998015733995,-0.30446349442214027,-0.7669072604229356,-0.6301768433520833,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4076,Elmer Gantry ,1.3624460810759045,-0.7674289837023321,-0.5640376653254968,-0.3547391915032943,-0.4733781363230783,-0.8236669064764778,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4077,Judgment at Nuremberg ,1.7180434574170458,-0.7674289837023321,-0.31643974656398693,-0.3948651125392976,-0.3529682032207484,-0.5723027596679334,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4078,Trippin' ,-1.0378362092267965,,-0.6115348496645626,-0.3877636190886188,-0.44872491656180225,-1.0344884489610635,-0.6441288176151351,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4079,Robot Chicken             ,1.2735467369906188,,-0.39476867481202593,-0.3452043191779074,-0.5451831442863071,-0.8561009899356449,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4080,Red River ,1.2735467369906188,-0.7674289837023321,-0.4735933557704956,-0.3948651125392976,-0.43203889586971905,-0.4263493841016818,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4081,Phat Girlz ,-2.9936217791030715,-0.7674289837023321,-0.5621293569469898,-0.353299028495814,-0.42943327101690126,-0.8642095108004366,-0.6714124825785096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4082,Before Midnight ,1.3624460810759045,-0.7674289837023321,0.029262879798630213,2.6841040758668955,-0.5292988543181678,2.1197261674429293,-0.6567033351641011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4083,Teen Wolf Too ,-2.8158230909325006,-0.7674289837023321,-0.5608662062053447,-0.370481662998855,-0.47613408568663557,-0.9290776777187707,-0.6598516562753773,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4084,Phantasm II ,0.1178552638819112,-0.7674289837023321,-0.553823801264022,-0.35454054832984877,-0.4758334366651566,-0.5074345927495993,-0.6682988788308188,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4085,Woman Thou Art Loosed ,0.4734526402230524,,-0.6128794940024429,-0.38557854418071763,-0.3929545230774522,-1.0263799280962718,-0.673919480568161,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4086,Real Women Have Curves ,0.5623519843083373,-0.7674289837023321,-0.5776063490986528,-0.36531694048927044,-0.41996282684031355,-0.5560857179383499,-0.6883474173375264,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4090,Whipped ,-1.749030961909078,-0.7674289837023321,-0.5934636446994133,-0.3883595486089555,-0.5027415240875249,-0.7750157812877273,-0.7120838043054327,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4091,Kama Sutra: A Tale of Love ,-0.3266414565445149,-0.7674289837023321,-0.5624010022677738,-0.3948651125392976,-0.4809945782005457,-0.8966435942596036,-0.7125496583424292,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4092,Please Give ,0.2067546079671961,,-0.5517457145600251,-0.3948651125392976,-0.3607349696089553,-0.08579150778042809,-0.713606892691266,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4093,Willy Wonka & the Chocolate Factory ,1.2735467369906188,-0.7674289837023321,0.2531801177208031,-0.3948651125392976,-0.49507497403981104,-0.320938612859389,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4094,Warlock: The Armageddon ,-0.9489368651415115,-0.7674289837023321,-0.5915757097199652,-0.3840887203798759,-0.4552389786938467,-0.9858373237723129,-0.7154276580700921,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4095,8 Heads in a Duffel Bag ,-0.9489368651415115,-0.7674289837023321,-0.5639901273943596,-0.37415656170759787,-0.47743689811304446,-0.9209691568539788,-0.7202056735760272,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4096,Days of Heaven ,1.4513454251611895,-0.7674289837023321,-0.36304729247748546,-0.3948651125392976,-0.46465931470018795,-0.25607044594105494,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4097,Thirteen Conversations About One Thing ,0.6512513283936222,-0.7322859877334069,-0.5599290298486402,-0.3735109713938998,0.0680907513605575,-0.5236516344791828,-0.724005830617018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4098,Jawbreaker ,-0.8600375210562259,-0.7557146517126904,-0.4912842572865474,-0.3948651125392976,-0.06695076745374921,-0.7669072604229356,-0.7270103186669493,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
